Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
São Domingos,2020,2694378,Rosé Bruto 2020,0.0,2,7.88,Portugal,Bairrada
Caves Transmontanas,2014,1268497,Vértice Millesimé 2014,4.2,73,26.2,Portugal,Douro
Caves Transmontanas,2013,1442114,Vértice Gouveio Bruto 2013,4.0,50,25.5,Portugal,Douro
Herdade do Perdigão,2009,2668218,Branco Bruto 2009,0.0,1,17.0,Portugal,Alentejano
Raposeira,2017,1815592,Super Reserva Bruto 2017,0.0,11,9.0,Portugal,Vinho de Portugal
Murganheira,2013,1799980,Touriga Nacional Blanc de Noirs Bruto 2013,0.0,16,26.0,Portugal,Távora-Varosa
Rama & Selas,2013,2563193,RS Rosé Bruto 2013,0.0,1,5.95,Portugal,Bairrada
Rama & Selas,2014,2563193,RS Rosé Bruto 2014,0.0,2,4.95,Portugal,Bairrada
Casa de Santar,2014,7083681,Vinha dos Amores Espumante de Touriga Nacional 2014,4.2,60,28.95,Portugal,Dão
Familia Hehn,2019,3046614,Reserva Espumante Bruto 2019,0.0,6,12.95,Portugal,Távora-Varosa
Caves Transmontanas,2019,1671105,Vértice Rosé 2019,3.7,73,15.9,Portugal,Douro
Campolargo,2007,2051824,Espumante Bruto Rosé 2007,0.0,0,23.0,Portugal,Bairrada
Quinta dos Abibes,2010,2223158,Sublime Brut Nature 2010,4.3,79,59.95,Portugal,Bairrada
Quinta das Bágeiras,2018,1577156,Bruto Natural Branco 2018,3.8,112,9.99,Portugal,Bairrada
Luis Pato,2018,7919114,Vinha Pan Espumoso 2018,4.1,31,19.19,Portugal,Bairrada
João M Barbosa,2018,2220662,Ninfa Brut 2018,3.9,32,24.55,Portugal,Tejo
Casa de Saima,2020,1362670,Baga Bruto 2020,0.0,8,12.24,Portugal,Bairrada
Quinta de Santiago,2020,7892470,Alvarinho Bruto Reserva 2020,0.0,12,19.0,Portugal,Monção e Melgaço
Quinta dos Carvalhais,2018,76108,Dão Reserva Bruto Rosé 2018,0.0,0,8.89,Portugal,Dão
Ervideira,2021,3883900,Vinha d'Ervideira Bruto 2021,0.0,0,7.59,Portugal,Alentejo
Regateiro,2015,3749798,Bruto 2015,3.7,45,13.8,Portugal,Bairrada
Casa Santa Eufemia,2011,4191118,Espumante Bruto Super Reserva 2011,0.0,7,13.5,Portugal,Távora-Varosa
Távora,2018,2460308,Terras do Demo Reserva Bruto 2018,0.0,6,7.5,Portugal,Távora-Varosa
Raposeira,2017,1783658,Reserva Bruto 2017,3.5,90,7.0,Portugal,Douro
Luis Pato,2022,1827451,Brut Blanc De Blancs 2022,0.0,1,8.18,Portugal,Bairrada
Távora,2018,1315184,Terras do Demo Touriga Nacional 2018,3.9,362,8.5,Portugal,Távora-Varosa
Quinta das Bágeiras,2019,1844715,Super Reserva Vinho Espumante 2019,4.1,65,12.2,Portugal,Bairrada
Quinta da Romeira,2015,2047292,Bruto 2015,3.6,63,9.9,Portugal,Bucelas
Caves Transmontanas,2012,2828802,Vértice Chardonnay 2012,0.0,7,124.6,Portugal,Douro
Quinta da Atela,2020,6887793,Frisante Branco 2020,0.0,3,6.4,Portugal,Tejo
Valados de Melgaço,2016,5678028,Reserva Alvarinho Extra Bruto 2016,0.0,18,12.0,Portugal,Monção e Melgaço
Romana Vini,2019,7352726,Berbereta Reserva Brut Nature 2019,0.0,16,23.0,Portugal,Lisboa
Aphros,2013,2039833,Pan Rosé 2013,3.8,92,16.21,Portugal,Vinho Verde
Colinas de São Lourenço,2012,1244642,Reserva Espumante Brut 2012,0.0,1,16.35,Portugal,Bairrada
Aliança,2012,6910033,Grande Reserva Bruto 2012,4.2,91,17.5,Portugal,Bairrada
Regateiro,2017,3749798,Bruto 2017,3.8,48,12.0,Portugal,Bairrada
Murganheira,2008,1282584,Rosé Bruto 2008,0.0,10,12.95,Portugal,Távora-Varosa
Murganheira,2013,1235970,Czar Grand Cuvée Rosé Brut 2013,4.0,148,38.95,Portugal,Beiras
Murganheira,2012,1304979,Millesimé Bruto 2012,0.0,1,11.95,Portugal,Beiras
Encontro,2010,1851682,Special Cuvée 2010,4.0,68,26.95,Portugal,Bairrada
Encontro,2010,1851682,Special Cuvée 2010,4.0,68,26.95,Portugal,Bairrada
Caves Transmontanas,2015,1268497,Vértice Millesimé 2015,0.0,16,26.2,Portugal,Douro
Campolargo,2013,78252,Espumante Bruto 2013,3.7,40,8.9,Portugal,Bairrada
Kompassus,2019,2156928,Blanc de Noirs 2019,0.0,0,12.45,Portugal,Bairrada
Dulcinea Santos Ferreira,N.V.,5861085,Sidónio de Sousa Branco Brut Nature N.V.,3.6,507,10.9,Portugal,Beiras
Ribeiro Santo,2014,3183057,Blanc de Noirs Spumante 2014,0.0,5,18.93,Portugal,Dão
Ervideira,2018,3883900,Vinha d'Ervideira Bruto 2018,3.9,56,9.13,Portugal,Alentejo
Murganheira,2005,1685808,Cuvée Reserva Especial Bruto 2005,0.0,9,26.9,Portugal,Távora-Varosa
Murganheira,2018,1261672,Super Reserva Bruto 2018,4.0,90,12.42,Portugal,Távora-Varosa
Murganheira,2018,1712635,Reserva Bruto 2018,4.0,136,10.83,Portugal,Távora-Varosa
Murganheira,2017,1685808,Cuvée Reserva Especial Bruto 2017,0.0,1,9.95,Portugal,Távora-Varosa
Aphros,2006,2298468,Yakkos Grande Reserva 2006,3.4,57,16.5,Portugal,Vinho Verde
Jose Carvalheira,2017,1933345,Hibernus Grande Cuvée Brut Nature 2017,4.4,78,30.75,Portugal,Bairrada
Quinta das Bágeiras,2015,1577156,Bruto Natural Branco 2015,3.8,218,31.15,Portugal,Bairrada
Raposeira,2014,1958397,Peerless Bruto 2014,3.8,69,8.5,Portugal,Távora-Varosa
Aliança,2019,67704,Bairrada Reserva Bruto 2019,3.7,145,8.0,Portugal,Bairrada
Messias,2019,2870778,Blanc De Blancs Grand Cuvée 2019,0.0,1,7.58,Portugal,Bairrada
