Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Poças,1967,1146421,Quinta de Santa Barbara Colheita  Porto 1967,0.0,1,179.0,Portugal,Porto
Quinta do Castelinho,1982,1147282,Colheita Port 1982,0.0,23,40.0,Portugal,Porto
Niepoort,1995,8971,Colheita Port 1995,4.3,39,35.5,Portugal,Porto
Cálem,1986,76390,Quinta da Foz Vintage Port 1986,0.0,9,380.0,Portugal,Porto
Messias,2010,1521009,Colheita Port 2010,0.0,11,35.0,Portugal,Porto
Krohn,2007,1136061,Colheita Port 2007,3.9,193,24.9,Portugal,Porto
Fonseca,1986,1206377,Vintage Port 1986,0.0,1,340.0,Portugal,Porto
Pacheca,2005,6946199,Colheita Old Tawny Port 2005,0.0,15,65.0,Portugal,Porto
Senhora do Convento,2011,1935547,Vintage Port 2011,0.0,6,110.0,Portugal,Porto
H. M. Borges,1977,1650191,Boal Madeira Colheita Harvest 1977,0.0,4,159.0,Portugal,Madeira
H. M. Borges,1990,1270110,Sercial Madeira 1990,4.4,27,104.9,Portugal,Madeira
H. M. Borges,N.V.,4991040,30 Years Malvasia Sweet Madeira N.V.,4.4,110,124.9,Portugal,Madeira
Kopke,2001,1187024,Port Crystal Fine White 2001,0.0,0,49.2,Portugal,Porto
Poças,2020,1165294,Terras Porto White Porto 2020,0.0,0,3.85,Portugal,Porto
Barros,2006,1189822,Colheita Porto 2006,0.0,23,27.6,Portugal,Porto
Sandeman,N.V.,1466355,Apitiv Dry White Port N.V.,3.6,214,12.29,Portugal,Porto
Kopke,2010,1187024,Port Crystal Fine White 2010,0.0,2,33.74,Portugal,Porto
Kopke,2000,1187024,Port Crystal Fine White 2000,0.0,0,50.43,Portugal,Porto
Barros,1941,1189822,Colheita Porto 1941,0.0,2,458.0,Portugal,Porto
Valriz,2016,1406217,30 Years Old Tawny Port 2016,0.0,20,31.5,Portugal,Porto
Barros,1999,2050691,Vintage Port 1999,4.1,36,50.49,Portugal,Porto
Morgadio da Calçada,2011,1202003,Colheita Porto 2011,0.0,2,65.0,Portugal,Porto
Kopke,2006,1187024,Port Crystal Fine White 2006,0.0,1,36.9,Portugal,Porto
Poças,2000,1149238,Late Bottled Vintage Porto 2000,3.8,45,39.99,Portugal,Porto
Kopke,1957,1187024,Port Crystal Fine White 1957,0.0,0,367.77,Portugal,Porto
Barros,1938,1189822,Colheita Porto 1938,0.0,17,603.01,Portugal,Porto
Quinta da Revolta,N.V.,2458601,Tawny Port N.V.,3.4,72,5.89,Portugal,Porto
Poças,1967,1149238,Late Bottled Vintage Porto 1967,0.0,6,177.12,Portugal,Porto
Quinta do Javali,2012,1200715,Vintage Port 2012,0.0,8,66.14,Portugal,Porto
Maynard's,1934,1190331,Colheita Port 1934,0.0,2,820.0,Portugal,Porto
Offley,2007,76063,Vintage Port Boa Vista 2007,4.2,27,78.94,Portugal,Porto
Quinta das Carvalhas,2017,1380501,Vintage Port 2017,0.0,23,85.0,Portugal,Porto
Favaios,1989,1190658,Moscatel do Douro Favaíto 1989,0.0,0,32.0,Portugal,Douro
Alves de Sousa,2017,1194130,Quinta da Gaivosa Vintage Porto 2017,0.0,22,55.0,Portugal,Porto
Royal Oporto,1976,81181,Colheita Porto 1976,4.7,103,139.89,Portugal,Porto
Cálem,2013,1153067,Late Bottled Vintage Port 2013,3.8,300,17.2,Portugal,Porto
Royal Oporto,2005,81181,Colheita Porto 2005,3.8,33,28.5,Portugal,Porto
Royal Oporto,2012,81181,Colheita Porto 2012,0.0,4,23.1,Portugal,Porto
Krohn,1961,1136061,Colheita Port 1961,4.6,129,695.0,Portugal,Porto
Messias,1995,1521009,Colheita Port 1995,4.2,166,165.0,Portugal,Porto
Poças,1991,1150822,Vintage Port 1991,0.0,17,92.82,Portugal,Porto
Maynard's,2006,1190331,Colheita Port 2006,3.8,91,33.59,Portugal,Porto
Messias,1962,1521009,Colheita Port 1962,0.0,4,350.0,Portugal,Porto
Porto Cruz,N.V.,4474193,Gran Cruz 40 Year Old Tawny Port N.V.,4.1,132,175.0,Portugal,Porto
