Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Monte dos Perdigoes,2016,3349490,Tapada Do Barão Colheita Seleccionada Tinto 2016,3.5,499,5.656666666666666,Portugal,Alentejano
Herdade do Sobroso,2021,1379045,Reserva Tinto 2021,4.1,103,14.58,Portugal,Alentejo
Monte da Colonia,2017,1797213,Reserva 2017,0.0,21,19.59,Portugal,Alentejano
Campolargo,2009,2181154,Catchorro Tinto Cão 2009,3.8,43,14.4,Portugal,Bairrada
Casa de Cello,2011,1323947,Quinta da Vegia Tinto 2011,3.5,198,14.48,Portugal,Dão
Casa de Mouraz,2016,1366406,Dão Tinto 2016,3.9,346,8.81,Portugal,Dão
Rovisco Garcia,2015,4004071,Superior 2015,4.2,38,27.95,Portugal,Alentejano
Quinta de S. José,2015,1295490,Reserva 2015,4.0,61,26.4,Portugal,Douro
Herdade de São Miguel,2014,1924186,Escolha dos Enólogos 2014,4.0,729,12.59,Portugal,Alentejano
Reynolds Wine Growers,2004,5905758,Gloria Reynolds Cathedral 2004,4.6,134,105.0,Portugal,Alentejano
Quinta do Frances,2020,2534716,Odelouca Tinto 2020,0.0,11,9.24,Portugal,Algarve
Quinta do Vale Meão,2020,1142315,Douro 2020,4.5,70,158.0,Portugal,Douro
Azamor,2010,1596770,Icon d'Azamor 2010,4.3,73,59.19,Portugal,Alentejano
Bom Viver,2016,1948579,Tinto 2016,0.0,6,7.88,Portugal,Douro
CARM,2020,1151653,CM Tinto 2020,0.0,12,57.0,Portugal,Douro
Conceito,2019,1371568,Bastardo 2019,3.7,169,19.12,Portugal,Douro
Dona Berta,2013,1756337,Reserva Tinto Cão 2013,4.1,70,18.39,Portugal,Douro
Quinta do Carmo,2017,90059,Dom Martinho Tinto 2017,3.8,2687,7.99,Portugal,Alentejano
Sociedade Vinicola de Palmela,2017,2304069,Ameias Syrah 2017,3.7,32,6.87,Portugal,Península de Setúbal
Quinta Mendes Pereira,2004,1653058,Tinto 2004,0.0,23,31.22,Portugal,Dão
Portalegre,2018,1212365,Tinto 2018,4.2,212,18.0,Portugal,Alentejo
Nelson Neves,2015,7826827,Superior 2015,3.8,129,8.08,Portugal,Bairrada
Quinta de Sant'Ana,2016,1509065,Tinto 2016,3.7,151,9.63,Portugal,Lisboa
Barranco Longo,2013,1430512,Reserva Syrah 2013,3.7,55,15.42,Portugal,Algarve
Ervideira,2016,4424318,Conde d'Ervideira Vinho da Água Tinto 2016,4.3,421,19.19,Portugal,Alentejo
Lima Mayer,2015,1751137,Petit Verdot 2015,4.4,36,64.64,Portugal,Alentejano
Bacalhôa,2017,6332260,Syrah 2017,3.7,284,10.28,Portugal,Setúbal
Cabriz,2016,1148718,Dão Reserva 2016,3.9,1714,8.95,Portugal,Dão
Herdade do Portocarro,2013,1203073,Tinto 2013,3.8,120,25.1,Portugal,Península de Setúbal
Herdade Paço do Conde,2016,1203325,Reserva Tinto 2016,4.0,98,15.81,Portugal,Alentejano
Bota Velha,2017,10524807,Vinhas Antigas Tinto 2017,0.0,15,13.72,Portugal,Douro
CARM,2017,1151651,Grande Reserva Tinto 2017,4.3,77,25.0,Portugal,Douro
Herdade dos Grous,2018,1126470,Alentejano Reserva Tinto 2018,4.3,170,30.87,Portugal,Alentejano
Kompassus,2016,1981379,Reserva Tinto 2016,3.9,32,13.04,Portugal,Bairrada
Madre de Água,2016,4531344,Touriga Nacional 2016,3.8,79,17.22,Portugal,Dão
Altano,2019,1840663,Reserva Douro 2019,3.9,70,9.95,Portugal,Douro
Quinta Vale do Bragão,2016,1440859,Tinto 2016,0.0,6,7.32,Portugal,Douro
Mira do Ó,2017,3920595,Vidente 2017,3.9,152,9.4,Portugal,Dão
Azamor,2009,2415397,Selected Vines 2009,3.8,73,28.25,Portugal,Alentejo
Terras do Var,2014,2544969,Reserva 2014,0.0,0,7.93,Portugal,Dão
Encostas de Pias,2018,1941037,Private Selection 2018,0.0,21,18.8,Portugal,Alentejano
Arrepiado Velho,2019,2156915,Arrepiado Tradição Tinto 2019,4.3,107,28.0,Portugal,Alentejano
Pêra Grave,2018,1706208,Tinto 2018,4.2,349,11.29,Portugal,Alentejano
Secret Spot,2018,6333037,Valpaços Tinto Seco 2018,0.0,1,46.05,Portugal,Trás-os-Montes
Lubazim,2018,2012088,Grande Reserva 2018,0.0,3,15.16,Portugal,Douro
Muxagat,2017,1242691,Douro Tinta Barroca 2017,3.8,173,9.28,Portugal,Douro
Fonte do Ouro,2013,2424181,Tinto Reserva 2013,3.8,120,13.04,Portugal,Dão
Quinta do Vale da Perdiz,2019,1249516,Cistus Grande Reserva Tinto 2019,0.0,21,24.24,Portugal,Douro
Campolargo,2015,78241,Rol de Coisas Antigas 2015,3.7,277,28.98,Portugal,Bairrada
Luis Seabra,2018,4295188,Xisto Ilimitado 2018,3.8,1023,13.63,Portugal,Douro
Folias de Baco,2018,1686402,Olho no Pé Vinhas Velhas Reserva Tinto 2018,0.0,3,10.68,Portugal,Douro
Titan of Douro,2019,6710095,Estágio em Barro 2019,4.1,43,44.5,Portugal,Douro
Quinta das Camelias,2012,5260318,Garrafeira 2012,4.2,74,16.06,Portugal,Dão
Monte dos Perdigoes,2016,3349490,Tapada Do Barão Colheita Seleccionada Tinto 2016,3.5,499,5.656666666666666,Portugal,Alentejano
Herdade do Sobroso,2021,1379045,Reserva Tinto 2021,4.1,103,14.58,Portugal,Alentejo
Monte da Colonia,2017,1797213,Reserva 2017,0.0,21,19.59,Portugal,Alentejano
Campolargo,2009,2181154,Catchorro Tinto Cão 2009,3.8,43,14.4,Portugal,Bairrada
Casa de Cello,2011,1323947,Quinta da Vegia Tinto 2011,3.5,198,14.48,Portugal,Dão
Casa de Mouraz,2016,1366406,Dão Tinto 2016,3.9,346,8.81,Portugal,Dão
Cartuxa,2016,1165841,EA Tinto 2016,3.7,5422,8.02,Portugal,Alentejo
Casal Sta. Maria,2019,1497212,Pinot Noir 2019,0.0,19,28.3,Portugal,Lisboa
Monte Branco,2017,1183111,Alento Reserva Tinto 2017,3.8,125,13.9,Portugal,Alentejo
Quinta de Chocapalha,2017,1383643,Tinto 2017,3.6,115,9.95,Portugal,Lisboa
Aphros,2019,4498077,Phaunus - Palhete 2019,4.1,72,22.0,Portugal,Vinho Verde
Azamor,2018,1396755,Petit Verdot 2018,0.0,1,21.74,Portugal,Alentejano
Fitapreta,2014,1224981,Palpite Reserva 2014,4.0,374,41.53,Portugal,Alentejano
Lagoalva,2015,1693945,Lagoalva de Cima Syrah 2015,0.0,0,31.2,Portugal,Ribatejo
Materia,2018,1247418,Reserva 2018,4.0,51,9.36,Portugal,Alentejano
Cortes de Cima,2015,1723060,Syrah 2015,4.1,983,34.54,Portugal,Alentejano
Quinta do Cerrado da Porta,2015,6033502,Grande Reserva Tinto 2015,4.0,31,18.0,Portugal,Lisboa
Alves de Sousa,2015,1413546,Qta. Vale da Raposa Grande Escolha 2015,4.2,131,23.75,Portugal,Douro
Luis Pato,2016,1199913,Pato Rebel 2016,3.7,240,12.09,Portugal,Beiras
Quinta da Alorna,2020,2501207,Touriga Nacional 2020,3.8,150,5.93,Portugal,Tejo
Odisseia,2019,2367061,Tinto 2019,3.9,170,5.9,Portugal,Douro
Manz,2016,2147128,Douro Tinto 2016,4.2,124,13.45,Portugal,Douro
Manz,2018,1885339,Platónico 2018,3.7,693,7.44,Portugal,Lisboa
Herdade dos Grous,2020,1126473,Alentejano Tinto 2020,4.1,825,10.45,Portugal,Alentejano
Cartuxa,2019,1493079,EA Reserva Tinto 2019,4.0,614,11.95,Portugal,Alentejo
Quinta do Infantado,2016,1893716,Douro 2016,4.0,114,14.99,Portugal,Douro
Quinta da Romaneira,2015,1884612,Petit Verdot 2015,4.2,416,21.0,Portugal,Duriense
Niepoort,2016,7443899,Charme Clarete 2016,0.0,19,30.0,Portugal,Douro
Conceito,2018,6490879,Legítimo 2018,3.9,72,13.5,Portugal,Douro
Bacalhôa,2009,67444,Quinta da Garrida Reserva Tinto 2009,3.8,41,19.98,Portugal,Dão
Tapada do Chaves,2016,1225068,Reserva Tinto 2016,4.3,58,26.05,Portugal,Alentejo
Jorge Rosas,2020,1306913,Puro Quinta da Touriga Douro 2020,4.3,36,16.5,Portugal,Douro
Regateiro,2015,5734387,Vinha do Forno Tinto 2015,0.0,10,20.0,Portugal,Bairrada
Quinta do Crasto,2017,45244,Crasto Red 2017,3.9,3786,52.42,Portugal,Douro
Maria do Carmo,2015,5069347,Tinto 2015,4.4,28,59.0,Portugal,Lisboa
Monte da Ravasqueira,2020,1648179,Vinha das Romãs Tinto 2020,4.1,285,14.0,Portugal,Alentejano
Quinta do Crasto,2018,45244,Crasto Red 2018,3.9,2686,8.55,Portugal,Douro
Quinta dos Frades,2015,1191994,Vinhas Velhas 2015,4.5,256,26.5,Portugal,Douro
Herdade de Coelheiros,2012,1208656,Tapada de Coelheiros Garrafeira 2012,4.3,103,69.1,Portugal,Alentejano
Wine & Soul,2020,1198913,Douro Pintas Character Tinto 2020,4.2,221,24.41,Portugal,Douro
Quinta da Pellada,2018,1328493,Carrocel 2018,4.3,71,57.98,Portugal,Dão
Lemos,2013,76415,Jaen 2013,4.0,88,15.4,Portugal,Silgueiros
Marquês de Borba,2021,1171568,Tinto 2021,3.7,39,5.55,Portugal,Alentejo
Quinta do Vale Meão,2020,1142314,Meandro Douro Tinto 2020,4.1,811,11.6,Portugal,Douro
Quinta da Terrugem,2015,1272225,Tinto 2015,4.0,459,15.65,Portugal,Alentejo
Quinta de Baixo,2012,3751296,Syrah 2012,3.8,83,28.73,Portugal,Bairrada
Taboadella,2020,8519231,Villae Tinto 2020,4.0,494,8.93,Portugal,Dão
Márcio Lopes,2020,2046207,Proibido Grande Reserva 2020,4.6,46,35.0,Portugal,Douro
Marquês de Marialva,2013,2372259,Grande Reserva Tinto 2013,4.3,770,20.0,Portugal,Bairrada
Quinta do Vesuvio,2019,1210513,Pombal do Vesuvio Douro 2019,4.1,1061,14.29,Portugal,Douro
Cabriz,2017,1148718,Dão Reserva 2017,4.1,993,8.29,Portugal,Dão
José Maria da Fonseca,2021,1635822,Periquita Tinto (Original) 2021,3.8,451,3.53,Portugal,Península de Setúbal
Ribeiro Santo,2016,2100836,Grande Escolha 2016,0.0,10,29.46,Portugal,Dão
Vale da Corça,2015,1267492,Brunheda Reserva Tinto 2015,4.0,45,19.95,Portugal,Douro
Passagem,2020,2040159,Tinto 2020,0.0,3,10.82,Portugal,Douro
Quinta da Fata,2014,1219168,Reserva 2014,3.6,166,9.47,Portugal,Dão
Quinta Vale do Bragão,2013,1440859,Tinto 2013,3.8,89,7.32,Portugal,Douro
Campolargo,2016,78241,Rol de Coisas Antigas 2016,3.7,199,13.37,Portugal,Bairrada
Wine With Spirit,2013,1975897,Bastardo Tinto 2013,3.4,41,27.91,Portugal,Tejo
Esporão,2016,4297966,Vinho de Talha Amphora 2016,3.6,40,39.66,Portugal,Alentejo
Niepoort,2007,8974,Douro Redoma Tinto 2007,4.1,354,14.7,Portugal,Douro
Reserva do Monte,2017,1272606,Tinto 2017,3.4,99,5.71,Portugal,Lisboa
Quinta do Zambujeiro,2018,14849,Monte do Castanheiro 2018,0.0,0,9.9,Portugal,Alentejo
Aphros,2016,1279966,Silenus 2016,3.7,31,17.69,Portugal,Vinho Verde
Esporão,2018,1208041,Quatro Castas 4 2018,3.9,1245,9.77,Portugal,Alentejo
Quinta Nova de Nossa Senhora do Carmo,2019,1274033,Douro Tinto (Colheita Unoaked) 2019,4.2,2649,8.45,Portugal,Douro
Roquevale,2018,1214946,Chão de Xisto Reserva 2018,0.0,1,26.84,Portugal,Alentejano
Casa Ermelinda Freitas,2020,1377489,Dona Ermelinda Reserva Palmela 2020,4.2,810,6.28,Portugal,Palmela
Herdade do Rocim,2019,2865433,Reserva Tinto 2019,4.1,104,13.5,Portugal,Alentejano
Casa Ermelinda Freitas,2020,1199466,Syrah Reserva 2020,4.1,689,8.8,Portugal,Península de Setúbal
Herdade do Sobroso,2020,6909826,Grande Reserva Tinto 2020,4.3,26,34.0,Portugal,Alentejo
Fitapreta,2019,1198370,Alentejano Tinto 2019,4.0,487,10.99,Portugal,Alentejano
Costa Boal Family Estates,2018,4222698,Quinta Dos Távoras Reserva Tinto 2018,4.0,171,10.5,Portugal,Távora-Varosa
Pontual,2015,1268175,Syrah 2015,3.6,174,8.14,Portugal,Alentejano
Campolargo,2011,78248,Pinot Noir 2011,4.0,64,26.0,Portugal,Bairrada
Quinta do Mouro,2016,7215499,Petit Verdot 2016,4.0,44,49.0,Portugal,Alentejo
Azamor,2004,1596770,Icon d'Azamor 2004,4.5,102,62.99,Portugal,Alentejano
Paulo Laureano,2015,4442137,Bacalhau Escolha Tinto 2015,4.1,336,13.21,Portugal,Alentejo
Pontual,2015,1268175,Syrah 2015,3.6,174,8.14,Portugal,Alentejano
Campolargo,2011,78248,Pinot Noir 2011,4.0,64,26.0,Portugal,Bairrada
Quinta do Mouro,2016,7215499,Petit Verdot 2016,4.0,44,49.0,Portugal,Alentejo
Azamor,2004,1596770,Icon d'Azamor 2004,4.5,102,62.99,Portugal,Alentejano
Lacrau,2019,6467422,Reserva Field Blend 2019,4.0,32,13.9,Portugal,Douro
Quinta de Foz de Arouce,2019,1248279,Tinto 2019,4.1,60,16.22,Portugal,Beiras
Quinta da Lapa,2018,2867322,Reserva Cabernet Sauvignon 2018,0.0,13,9.25,Portugal,Tejo
Bacalhôa,2016,8453535,Touriga Nacional 2016,3.6,51,10.28,Portugal,Dão
Bombeira do Guadiana,2016,2434538,Mário Grande Escolha Tinto 2016,4.3,66,26.57,Portugal,Alentejano
Casa de Cello,2007,1377594,Quinta da Vegia Reserva 2007,3.9,118,32.46,Portugal,Dão
Quinta das Camelias,2016,1782961,Touriga Nacional 2016,4.0,91,13.13,Portugal,Dão
Nunes Barata,2015,2008094,Reserva 2015,3.9,293,10.5,Portugal,Alentejo
Lubazim,2017,2012088,Grande Reserva 2017,0.0,6,15.9,Portugal,Douro
Quinta da Pedra Escrita,2017,10233381,Reserva Tinto 2017,0.0,23,44.49,Portugal,Douro
Soalheiro,2016,3948167,Oppaco Vinhão - Alvarinho 2016,3.8,73,42.48,Portugal,Monção e Melgaço
Casa Cadaval,2017,1686786,Trincadeira Preta 2017,3.9,95,10.95,Portugal,Ribatejo
Quinta do Fojo,2013,1266125,Fojo Tinto 2013,4.6,106,167.3,Portugal,Douro
Aphros,2018,1463733,Vinhão 2018,3.6,264,12.34,Portugal,Vinho Verde
Cabriz,2015,7328070,Edição Especial Tinto 2015,4.2,421,15.91,Portugal,Dão
Quinta dos Murças,2012,5552276,VV47 2012,4.6,78,60.0,Portugal,Douro
Bacalhôa,2016,6553460,Merlot 2016,3.9,233,10.28,Portugal,Península de Setúbal
João M Barbosa,2011,1957956,Lapa dos Gaivões Grande Reserva 2011,4.3,108,31.8,Portugal,Alentejano
Quinta do Noval,2019,1302544,Touriga Nacional Douro 2019,4.2,147,31.44,Portugal,Douro
Bombeira do Guadiana,2019,1272872,Reserva Tinto 2019,0.0,11,13.69,Portugal,Alentejano
Cortes de Cima,2016,1176611,Tinto 2016,4.0,622,12.78,Portugal,Alentejano
Quinta de Ventozelo,2016,2037455,Blend Tinto 2016,4.0,243,13.54,Portugal,Douro
Fitapreta,2018,4733432,A Touriga Vai Nua (Unoaked) 2018,3.8,534,19.94,Portugal,Alentejo
Pêra Grave,2015,2630148,Reserva 2015,4.3,524,39.9,Portugal,Alentejano
Malhadinha Nova,2020,1226145,Alentejano Monte da Peceguina Tinto 2020,4.2,1409,6.9,Portugal,Alentejano
Niepoort,2012,1267265,Doda 2012,4.2,381,32.25,Portugal,Dão
Casa da Passarella,2017,2283333,O Oenólogo Vinhas Velhas 2017,4.0,195,14.57,Portugal,Serra da Estrela
Terras de Santo António,2016,1509887,Touriga Nacional 2016,4.1,115,9.39,Portugal,Dão
M.O.B,2018,6746011,Vinha Senna 2018,4.1,212,20.33,Portugal,Dão
Artefacto,2017,1274518,Tinto 2017,3.6,800,14.18,Portugal,Alentejano
Conde de Vimioso,2020,1245610,Reserva Tinto 2020,4.1,129,13.09,Portugal,Tejo
Howard's Folly,2016,2183165,Sonhador 2016,4.1,267,12.51,Portugal,Alentejano
Aneto,2016,2271714,Pinot Noir 2016,3.7,192,17.0,Portugal,Douro
Esporão,2016,1803078,Esporão Private Selection Tinto 2016,4.4,345,55.0,Portugal,Alentejo
Bom Viver,2012,1948579,Tinto 2012,3.6,34,12.74,Portugal,Douro
Lavradores de Feitoria,2019,16384,Douro Tinto 2019,3.8,180,5.49,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2020,1166949,Douro Reserva 2020,4.3,248,14.63,Portugal,Douro
Fitapreta,2019,1198370,Alentejano Tinto 2019,4.0,487,10.99,Portugal,Alentejano
Quinta dos Carvalhais,2019,76099,Dão Colheita Tinto 2019,3.9,377,7.57,Portugal,Dão
Mouchão,2013,76442,Tonel Nº 3 - 4 2013,4.6,577,107.5,Portugal,Alentejo
Quinta do Crasto,2020,4656426,Crasto Superior Syrah 2020,4.2,85,22.65,Portugal,Duriense
Quinta de Cidrô,2018,1299676,Touriga Nacional 2018,4.2,166,14.4,Portugal,Douro
Pedra Cancela,2018,1906694,Seleção do Enólogo Tinto 2018,3.8,445,5.0,Portugal,Dão
Quinta da Fonte Souto,2018,7372160,Tinto 2018,4.2,191,14.98,Portugal,Alentejo
Quinta do Fojo,2015,1266125,Fojo Tinto 2015,0.0,3,45.95,Portugal,Douro
Quinta do Crasto,2019,45244,Crasto Red 2019,3.9,3773,5.95,Portugal,Douro
Wine & Soul,2020,1417067,Douro Quinta da Manoella VV Tinto 2020,0.0,8,92.49,Portugal,Douro
Quinta dos Aciprestes,2015,1288299,Grande Reserva 2015,4.3,210,16.65,Portugal,Douro
Titular,2019,1575555,Colheita Tinto 2019,3.7,361,6.19,Portugal,Dão
Ferradosa,2017,6898180,Vinhas Velhas Tinto 2017,4.3,63,35.0,Portugal,Douro
Luis Pato,2015,22317,Baga Beiras Quinta do Ribeirinho Pé Franco 2015,4.8,105,159.0,Portugal,Beiras
Ribeiro Santo,2018,1508612,Reserva Tinto 2018,3.9,319,9.87,Portugal,Dão
Reynolds Wine Growers,2017,1274393,Julian Reynolds Reserva 2017,4.1,326,14.8,Portugal,Alentejano
Quinta do Côtto,2020,1575975,Sousão Tinto 2020,0.0,4,24.5,Portugal,Douro
Messias,2017,20544,Douro Selection Tinto 2017,3.7,114,4.99,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2020,5842854,Reserva Terroir Blend 2020,4.2,522,15.4,Portugal,Douro
Vila Real,2017,1205319,Grande Reserva Tinto 2017,3.9,245,6.8,Portugal,Douro
Quinta do Gradil,2020,2788756,Syrah 2020,0.0,17,10.0,Portugal,Lisboa
CARM,2020,1257837,Vinha da Urze Tinto 2020,3.7,109,5.0,Portugal,Douro
Quinta da Alorna,2019,1175789,Tinto 2019,3.5,421,4.49,Portugal,Tejo
Pacheca,2020,2188922,Douro Superior Tinto 2020,4.0,2005,9.79,Portugal,Tinto do Douro
Herdade do Rocim,2018,2812225,Touriga Nacional 2018,4.1,332,11.38,Portugal,Alentejano
Quinta de Cidrô,2018,9091,Pinot Noir 2018,4.0,25,17.89,Portugal,Douro
Paulo Laureano,2015,4442137,Bacalhau Escolha Tinto 2015,4.1,336,13.21,Portugal,Alentejo
Casal Branco,2015,1768327,Falcoaria Classico 2015,0.0,13,8.16,Portugal,Tejo
Ribeiro Santo,2012,1810737,Touriga Nacional 2012,4.0,113,35.85,Portugal,Dão
Malhadinha Nova,2019,1226145,Alentejano Monte da Peceguina Tinto 2019,4.2,1717,6.9,Portugal,Alentejano
Vieira de Sousa,2018,2756213,Unoaked Tinto 2018,4.2,50,11.96,Portugal,Douro
Niepoort,2011,1267265,Doda 2011,4.3,319,92.49,Portugal,Dão
Casa Ermelinda Freitas,2020,1199466,Syrah Reserva 2020,4.1,689,8.8,Portugal,Península de Setúbal
Casa Ermelinda Freitas,2020,1377489,Dona Ermelinda Reserva Palmela 2020,4.2,810,6.28,Portugal,Palmela
Herdade do Rocim,2019,2865433,Reserva Tinto 2019,4.1,104,13.5,Portugal,Alentejano
Prats & Symington (P+S),2019,1290538,Post Scriptum (de Chryseia) Douro 2019,4.2,1979,14.5,Portugal,Douro
Casa Ermelinda Freitas,2021,1377489,Dona Ermelinda Reserva Palmela 2021,4.0,34,7.5,Portugal,Palmela
Pacheca,2019,5674209,Lagar No. 1 Reserva 2019,0.0,4,75.0,Portugal,Douro
Quinta da Boavista,2017,5367341,Vinha do Oratório Vinhas Velhas 2017,4.7,44,117.26,Portugal,Douro
Vila Real,2020,1695575,Tinto 2020,3.7,42,3.05,Portugal,Douro
Quinta do Crasto,2018,1291873,Reserva Vinhas Velhas 2018,4.4,1465,16.7,Portugal,Douro
Malhadinha Nova,2021,1226145,Alentejano Monte da Peceguina Tinto 2021,4.2,517,11.92,Portugal,Alentejano
Quinta dos Murças,2016,1198198,Reserva Douro 2016,4.2,484,21.5,Portugal,Douro
Valle Pradinhos,2019,4009800,Reserva Tinto 2019,4.2,1104,12.4,Portugal,Trás-os-Montes
Quinta do Vesuvio,2020,1210513,Pombal do Vesuvio Douro 2020,4.1,143,14.4,Portugal,Douro
Quanta Terra,2019,1243856,Grande Reserva Red 2019,4.3,140,19.37,Portugal,Douro
Lavradores de Feitoria,2019,16392,Meruge Tinto 2019,4.2,81,21.8,Portugal,Douro
Lemos,2015,1577103,Dona Santana 2015,0.0,20,13.3,Portugal,Dão
Poeira,2015,4920014,Impar 2015,4.3,53,68.1,Portugal,Douro
Quinta do Crasto,2019,1291873,Reserva Vinhas Velhas 2019,4.4,1101,16.7,Portugal,Douro
Quinta do Crasto,2020,10109960,Altitude 430 2020,4.2,249,17.95,Portugal,Douro
Monte da Ravasqueira,2021,6061140,Clássico Tinto 2021,3.8,434,8.9636950736907,Portugal,Alentejano
Quinta do Crasto,2018,1322600,Vinha da Ponte 2018,0.0,16,221.0,Portugal,Douro
Herdade do Rocim,2019,1180029,Alentejano Tinto 2019,3.9,1704,9.11,Portugal,Alentejano
Casa de Mouraz,2015,1920707,António Lopes Ribeiro Douro 2015,4.1,246,12.03,Portugal,Douro
José Maria da Fonseca,2015,94316,José de Sousa Alentejano 2015,3.7,1713,25.15,Portugal,Alentejano
Cartuxa,2017,1165841,EA Tinto 2017,3.8,5814,4.15,Portugal,Alentejo
Duorum,2019,76409,Colheita Tinto 2019,4.0,897,9.21,Portugal,Douro
Fitapreta,2020,1198370,Alentejano Tinto 2020,4.0,98,9.82,Portugal,Alentejano
Quinta do Crasto,2018,1751269,Touriga Nacional 2018,4.4,66,57.8,Portugal,Douro
Casa Ferreirinha,2009,75979,Reserva Especial Douro 2009,4.7,1188,399.0,Portugal,Douro
M.O.B,2020,5019599,Lote 3 Tinto 2020,3.9,167,9.8,Portugal,Dão
Niepoort,2018,8974,Douro Redoma Tinto 2018,4.1,676,22.5,Portugal,Douro
João M Barbosa,2015,1750632,Ninfa 2015,3.9,386,10.85,Portugal,Tejo
Quanta Terra,2018,1248320,Terra a Terra Reserva 2018,4.0,199,11.9,Portugal,Douro
Quinta do Vallado,2016,1162673,Tinto Roriz 2016,4.2,77,26.5,Portugal,Douro
Wine & Soul,2019,1198913,Douro Pintas Character Tinto 2019,4.3,784,25.49,Portugal,Douro
Lavradores de Feitoria,2021,16384,Douro Tinto 2021,3.7,72,5.5,Portugal,Douro
Quinta do Vallado,2016,1177331,Reserva (Field Blend) 2016,4.2,1202,29.99,Portugal,Douro
Niepoort,2021,6342192,Nat Cool 2021,3.8,896,11.0,Portugal,Bairrada
Lima Mayer,2013,1426342,2 Tintos 2013,4.2,84,40.76,Portugal,Alentejano
Cabriz,2018,1639509,Colheita Seleccionada Tinto 2018,3.7,755,4.5,Portugal,Dão
Quinta da Casaboa,2017,1976610,Merlot - Touriga Nacional 2017,0.0,16,7.0,Portugal,Lisboa
Herdade de São Miguel,2020,1924186,Escolha dos Enólogos 2020,4.1,259,10.22,Portugal,Alentejano
Colossal,2017,4301235,Reserva 2017,3.8,2918,13.0,Portugal,Lisboa
Niepoort,2017,7631654,Bastardo 2017,0.0,21,30.0,Portugal,Douro
Van Zellers,2014,2258604,Tinto 2014,3.6,510,20.0,Portugal,Douro
Casa Ferreirinha,2020,1650763,Papa Figos Douro 2020,4.0,4807,6.65,Portugal,Douro
Quinta de Pancas,2014,1916895,Reserva Tinto 2014,3.7,96,16.0,Portugal,Lisboa
Quinta do Monte d'Oiro,2006,2173769,Têmpera Tinta Roriz 2006,3.7,60,25.0,Portugal,Lisboa
Encostas de Estremoz,2009,1644720,Reserva 2009,3.9,177,28.0,Portugal,Alentejano
Lemos,2008,2120991,Tinta Roriz 2008,4.3,46,20.0,Portugal,Dão
Quinta do Crasto,2010,45244,Crasto Red 2010,3.2,794,14.0,Portugal,Douro
Quinta de Sant'Ana,2013,1214295,Reserva 2013,4.2,60,55.0,Portugal,Lisboa
Adega Regional de Colares,2012,1438794,Arenae Tinto 2012,3.9,141,28.0,Portugal,Colares
Quinta de Pancas,2007,75040,Touriga Nacional Reserva 2007,0.0,13,15.0,Portugal,Lisboa
Quinta dos Carvalhais,2020,76106,Dão Reserva Tinto 2020,0.0,1,31.0,Portugal,Dão
Casa de Cello,2015,1377594,Quinta da Vegia Reserva 2015,4.1,35,32.0,Portugal,Dão
Pessegueiro,2021,10098027,Reserva Tinto 2021,0.0,0,17.0,Portugal,Douro
Quinta do Monte d'Oiro,2013,1196206,Reserva 2013,4.1,249,36.0,Portugal,Lisboa
Pacheca,2020,1262432,Douro Reserva 2020,4.1,231,20.0,Portugal,Douro
Comenda Grande,2014,2357778,6 Castas 2014,4.3,186,28.0,Portugal,Alentejano
Casa de Santar,2011,5422421,Vinha dos Amores Touriga Nacional 2011,4.1,189,32.0,Portugal,Dão
Campolargo,2006,78245,Termeão Pássaro Branco Tinto 2006,3.7,72,30.0,Portugal,Bairrada
Covela,2016,3940816,Reserva Tinto 2016,0.0,0,28.0,Portugal,Douro
Encostas de Estremoz,2008,1644720,Reserva 2008,3.8,136,28.0,Portugal,Alentejano
Lemos,2008,76414,Touriga Nacional 2008,4.1,244,32.0,Portugal,Dão
Quinta da Romaneira,2012,1201768,Reserva Tinto 2012,4.2,323,50.0,Portugal,Douro
Quinta das Bágeiras,2018,2101093,Reserva Tinto 2018,0.0,1,9.0,Portugal,Bairrada
Quinta dos Aciprestes,2012,6106031,Grande Reserva Sousão 2012,4.6,107,45.0,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2016,5842854,Reserva Terroir Blend 2016,4.1,1281,22.0,Portugal,Douro
Quinta do Cerrado,2018,1254820,Touriga Nacional 2018,0.0,21,9.6,Portugal,Dão
Quinta Casa Amarela,2012,1440767,Selection Tinto 2012,3.8,226,14.98,Portugal,Douro
Quinta da Alorna,2014,1247055,Touriga Nacional - Cabernet Sauvignon Reserva 2014,3.7,435,24.95,Portugal,Tejo
Pacheca,2014,1184921,Douro Reserva Vinhas Velhas 2014,4.1,1510,14.95,Portugal,Douro
Quinta de Macedos,2017,1671385,Pinga do Torto 2017,0.0,17,14.95,Portugal,Douro
Torre do Frade,2010,1483635,Family Edition Virgo Tinto 2010,3.6,90,11.95,Portugal,Alentejano
Manuel Joaquim Pinto (MJP),2012,1243287,Casa da Palmeira Reserva 2012,4.1,70,9.5,Portugal,Douro
Borges,2010,2400219,Meia Encosta Reserva 2010,0.0,0,3.95,Portugal,Dão
Bacalhôa,2015,18529,Península de Setúbal Palácio da Bacalhôa Tinto 2015,4.3,211,54.9,Portugal,Península de Setúbal
